frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
963,16.066050,2,false,false,0.434749007,-0.145650834,0.139132783,0.342235386,0.166573137,-0.153310910,0.911934316
964,16.082733,2,false,false,0.434998691,-0.145276278,0.138811246,0.340474188,0.167373359,-0.153433964,0.912426174
965,16.099417,2,false,false,0.436194837,-0.145118654,0.138865232,0.338818222,0.168179646,-0.153368801,0.912905276
966,16.116100,2,false,false,0.437374830,-0.144800797,0.138888672,0.337273151,0.169001445,-0.153243914,0.913346469
967,16.132783,2,false,false,0.439449430,-0.144733801,0.138951629,0.335656852,0.169626951,-0.152065381,0.914022624
968,16.149467,2,false,false,0.436170161,-0.143328145,0.144395784,0.335200131,0.170202807,-0.150137126,0.914401889
969,16.166150,2,false,true,0.441936821,-0.142642885,0.141599759,0.333071709,0.169562504,-0.149248585,0.915443420
970,16.182833,2,false,false,0.441928983,-0.142191157,0.141748801,0.331730485,0.168734908,-0.148133099,0.916264176
971,16.199517,2,false,false,0.442020059,-0.142583340,0.141764075,0.330542535,0.167708114,-0.147231683,0.917027056
972,16.216200,2,false,false,0.442004025,-0.142530248,0.141656056,0.329695791,0.166296273,-0.146345869,0.917730451
973,16.232883,2,false,false,0.442037433,-0.142520756,0.141471446,0.329083055,0.164897665,-0.145396948,0.918353319
974,16.249567,2,false,false,0.442195296,-0.142560661,0.141162157,0.329134941,0.163776666,-0.144944996,0.918606758
975,16.266250,2,false,false,0.442162931,-0.142450333,0.140761971,0.329686046,0.163460523,-0.144437626,0.918545425
976,16.282933,2,false,false,0.441504121,-0.140126228,0.141530275,0.330533743,0.163009062,-0.143871948,0.918409705
977,16.299617,2,false,false,0.446706742,-0.139279410,0.140734017,0.331229180,0.161519647,-0.143554181,0.918472052
978,16.316300,2,false,false,0.448013395,-0.138551876,0.139971033,0.331322223,0.160728395,-0.142859742,0.918685496
979,16.332983,2,false,false,0.448885351,-0.137727216,0.139373660,0.331113070,0.160005853,-0.142219454,0.918986440
980,16.349667,2,false,false,0.450030178,-0.137356579,0.139145017,0.330440849,0.158971637,-0.141119823,0.919577181
981,16.366350,2,false,false,0.450915933,-0.136870414,0.139151126,0.329385608,0.157922998,-0.139127254,0.920439661
982,16.383033,2,false,false,0.451826632,-0.136245981,0.139166176,0.328392178,0.157191768,-0.137437865,0.921173275
983,16.399717,2,false,false,0.447176665,-0.138575315,0.141253337,0.328325212,0.157269448,-0.136452779,0.921330333
984,16.416400,2,false,true,0.450500131,-0.136303440,0.142667681,0.327574730,0.156783611,-0.136707246,0.921642542
985,16.433083,2,false,false,0.450841218,-0.135518715,0.142300829,0.326283753,0.156696051,-0.136805490,0.922100663
986,16.449767,2,false,false,0.451380730,-0.135464042,0.142295808,0.324503750,0.157007664,-0.134834513,0.922965646
987,16.466450,2,false,false,0.451613009,-0.135503680,0.141863331,0.323367864,0.156597123,-0.134535819,0.923477530
988,16.483133,2,false,false,0.451835781,-0.134963691,0.141252533,0.324702948,0.155748710,-0.134177163,0.923204720
989,16.499817,2,false,false,0.452600509,-0.134340480,0.140630230,0.326511264,0.154940680,-0.133423224,0.922812104
990,16.516500,2,false,false,0.453853130,-0.133872837,0.140169576,0.327364355,0.154497325,-0.131762743,0.922822714
991,16.533183,2,false,false,0.451683849,-0.134375423,0.142262012,-0.328913033,-0.153988793,0.129375950,-0.922694743
992,16.549867,2,false,false,0.452780306,-0.132908955,0.141576380,-0.330673277,-0.152208686,0.127693579,-0.922595263
993,16.566550,2,false,true,0.454242051,-0.131771222,0.143192187,0.332762957,0.149244010,-0.126737118,0.922460198
994,16.583233,2,false,false,0.455360323,-0.129811063,0.143050700,0.335513979,0.144950777,-0.124349073,0.922473311
995,16.599917,2,false,false,0.457187831,-0.128138527,0.142867088,0.338233232,0.140514404,-0.120553993,0.922670484
996,16.616600,2,false,false,0.459113598,-0.126728013,0.142994910,0.339934140,0.136174038,-0.115983851,0.923281729
997,16.633283,2,false,false,0.461302370,-0.125623524,0.143524289,0.340404630,0.132491037,-0.111124910,0.924241424
998,16.649967,2,false,false,0.463624746,-0.124502555,0.145028174,0.339739680,0.129635707,-0.106367305,0.925449908
999,16.666650,2,false,false,0.465649873,-0.123539284,0.146159559,0.338364542,0.127279878,-0.101621963,0.926813006
1000,16.683333,2,false,false,0.463327348,-0.126219362,0.145209581,-0.337014943,-0.125684813,0.097472906,-0.927967310
1001,16.700017,2,false,false,0.464739323,-0.125177398,0.146443456,-0.336151391,-0.124003217,0.095714562,-0.928689539
1002,16.716700,2,false,false,0.463466883,-0.123968787,0.147807315,0.335878670,0.123375475,-0.096464887,0.928794205
1003,16.733383,2,false,false,0.463693470,-0.123218030,0.149154872,0.335009098,0.122264504,-0.098502919,0.929041207
1004,16.750067,2,false,false,0.463990062,-0.123908848,0.148173019,0.331769615,0.121479459,-0.099069700,0.930245578
1005,16.766750,2,false,false,0.463394165,-0.123514473,0.149578482,0.327386171,0.120122410,-0.099300385,0.931948721
1006,16.783433,2,false,false,0.462554723,-0.123356737,0.151369482,0.321809411,0.117495656,-0.098812260,0.934274971
1007,16.800117,2,false,false,0.461590379,-0.123198904,0.153212100,0.315393865,0.113179408,-0.097326584,0.937147141
1008,16.816800,2,false,false,0.460208386,-0.123118378,0.154914111,0.308810443,0.107286811,-0.095310681,0.940234840
1009,16.833483,2,false,false,0.458706081,-0.122819267,0.157006800,0.302463204,0.100368343,-0.092687629,0.943319261
1010,16.850167,2,false,false,0.457668424,-0.122384101,0.159727082,0.296066672,0.093268968,-0.088630453,0.946461916
1011,16.866850,2,false,false,0.450978845,-0.115140587,0.162840337,-0.291333646,-0.090114735,0.081869930,-0.948842168
1012,16.883533,2,false,true,0.449941903,-0.115847185,0.167343020,0.284193397,0.084130362,-0.073380068,0.952245533
1013,16.900217,2,false,false,0.449517488,-0.114756644,0.169410408,0.276948631,0.078887917,-0.064289220,0.955480516
1014,16.916900,2,false,false,0.450201094,-0.112727620,0.171579033,0.269228190,0.074190408,-0.054622814,0.958659708
1015,16.933583,2,false,false,0.450942248,-0.110316724,0.174263746,0.260362238,0.069941282,-0.043737933,0.961980641
1016,16.950267,2,false,false,0.451979190,-0.107579045,0.176706225,0.250796258,0.065915778,-0.032488499,0.965246499
1017,16.966950,2,false,false,0.453363329,-0.104104303,0.179188952,0.242124170,0.061765231,-0.022079557,0.968025565
1018,16.983633,2,false,false,0.454421252,-0.100224756,0.181547686,0.235433549,0.057722870,-0.012663134,0.970092177
1019,17.000317,2,false,false,0.455902368,-0.095787369,0.183988109,0.229181960,0.054310471,-0.003576521,0.971860707
1020,17.017000,2,false,false,0.457496941,-0.091347858,0.186345279,0.222598657,0.051846765,0.006565964,0.973508418
1021,17.033683,2,false,false,0.459007382,-0.087178580,0.188381553,0.216339439,0.050069667,0.017098434,0.974883616
1022,17.050367,2,false,false,0.460523397,-0.078898959,0.193579003,-0.211508021,-0.049059145,-0.027846565,-0.975746989
1023,17.067050,2,false,false,0.463180214,-0.075432837,0.195293397,-0.204759568,-0.047650129,-0.039016448,-0.976872981
1024,17.083733,2,false,false,0.467081755,-0.070641622,0.197961271,-0.196670249,-0.045974091,-0.050614398,-0.978082538
1025,17.100417,2,false,true,0.467483401,-0.064118139,0.200742379,0.187370196,0.045990713,0.061758608,0.979266644
1026,17.117100,2,false,false,0.470704705,-0.059859477,0.202946723,0.178472668,0.044710137,0.072278231,0.980267525
1027,17.133783,2,false,false,0.473563761,-0.055953130,0.204675883,0.170653164,0.043733481,0.080768161,0.981041074
1028,17.150467,2,false,false,0.476317704,-0.052286148,0.206176922,0.163844571,0.043356005,0.087983601,0.981597781
1029,17.167150,2,false,false,0.479168236,-0.048807058,0.207321882,0.158240467,0.044299223,0.094510391,0.981868267
1030,17.183833,2,false,false,0.482126772,-0.045271486,0.208133951,0.154077679,0.046151306,0.100368284,0.981863737
1031,17.200517,2,false,false,0.485001087,-0.041903093,0.209002107,0.150369674,0.047862250,0.105658658,0.981801689
1032,17.217200,2,false,false,0.487692773,-0.038536169,0.209780961,0.146446556,0.049117122,0.110311300,0.981820941
1033,17.233883,2,false,false,0.490270644,-0.035280816,0.210511133,0.142318681,0.050154924,0.114614233,0.981882632
1034,17.250567,2,false,false,0.492969394,-0.032441806,0.210957199,0.138769984,0.051378507,0.119238675,0.981776595
1035,17.267250,2,false,false,0.495170832,-0.029713761,0.210876286,0.136416435,0.053267345,0.123667508,0.981457829
1036,17.283933,2,false,false,0.497625202,-0.027028071,0.210670471,0.134445995,0.055488449,0.128323898,0.981008828
1037,17.300617,2,false,false,0.500272036,-0.025148068,0.210956872,0.131832570,0.057416942,0.132816419,0.980654538
1038,17.317300,2,false,false,0.508937240,-0.027296502,0.210346386,-0.126026809,-0.056709554,-0.138642251,-0.980652630
1039,17.333983,2,false,false,0.507219434,-0.022656776,0.210907623,-0.126738876,-0.059076034,-0.142389864,-0.979883909
1040,17.350667,2,false,true,0.510491908,-0.020538099,0.210278526,0.125397965,0.060012788,0.146324202,0.979419768
1041,17.367350,2,false,false,0.512027979,-0.019126348,0.209770024,0.124840379,0.060831405,0.150373727,0.978827000
1042,17.384033,2,false,false,0.513741016,-0.018533438,0.209065810,0.124415733,0.060861368,0.154474020,0.978240490
1043,17.400717,2,false,false,0.515137851,-0.017527387,0.208780944,0.124756858,0.060657270,0.157916799,0.977659881
1044,17.417400,2,false,false,0.516617179,-0.016377006,0.208448932,0.125361919,0.060769722,0.161258429,0.977029741
1045,17.434083,2,false,false,0.518021882,-0.015717175,0.207786053,0.126383215,0.061242960,0.164931715,0.976255238
1046,17.450767,2,false,false,0.519181728,-0.014717450,0.206809118,0.128183097,0.061473228,0.168249905,0.975439489
1047,17.467450,2,false,false,0.520173430,-0.014062785,0.205931246,0.130152553,0.061258648,0.171509475,0.974624157
1048,17.484133,2,false,false,0.520778060,-0.013476357,0.205362782,0.132085279,0.060770076,0.174424678,0.973877072
1049,17.500817,2,false,false,0.521144092,-0.012644172,0.204577982,0.133973554,0.059994590,0.176949754,0.973211467
1050,17.517500,2,false,false,0.521664560,-0.011788636,0.203969851,0.136046574,0.059050012,0.179185420,0.972572386
1051,17.534183,2,false,false,0.522394121,-0.011162259,0.203174189,0.137758583,0.058337431,0.181824893,0.971884310
1052,17.550867,2,false,false,0.522984147,-0.010485239,0.202387288,0.139266342,0.057744693,0.184281051,0.971241951
1053,17.567550,2,false,false,0.524327576,-0.014931034,0.198444650,-0.137131885,-0.057180207,-0.186755031,-0.971106529
1054,17.584233,2,false,false,0.524523497,-0.012885407,0.198249698,-0.139147177,-0.056662112,-0.188208759,-0.970569372
1055,17.600917,2,false,true,0.526667356,-0.013159711,0.198488384,0.140076280,0.055632334,0.190130949,0.970120549
1056,17.617600,2,false,false,0.526610196,-0.012070104,0.197949976,0.141470626,0.055168595,0.191773713,0.969621241
1057,17.634283,2,false,false,0.527290344,-0.011277959,0.197535515,0.142676219,0.054505169,0.193008095,0.969237149
1058,17.650967,2,false,false,0.527203918,-0.010729939,0.197286621,0.143832505,0.053885087,0.193518579,0.968999088
1059,17.667650,2,false,false,0.526964962,-0.010410750,0.197233006,0.144488424,0.053316351,0.192952588,0.969045818
1060,17.684333,2,false,false,0.526926756,-0.010316527,0.197198778,0.144989878,0.053104553,0.191990554,0.969173610
1061,17.701017,2,false,false,0.526885092,-0.010559332,0.196948439,0.145574719,0.053049453,0.191117629,0.969261527
1062,17.717700,2,false,false,0.526781261,-0.010613386,0.196857125,0.145803779,0.053218130,0.190358981,0.969367146
1063,17.734383,2,false,false,0.525747538,-0.011933938,0.195708707,-0.145158634,-0.053961087,-0.190334469,-0.969427645
1064,17.751067,2,false,false,0.525973737,-0.011902412,0.195752636,-0.145141259,-0.054087006,-0.189858988,-0.969516516
1065,17.767750,2,false,true,0.525901437,-0.011460138,0.195512354,0.146036610,0.054174930,0.190541744,0.969243109
1066,17.784433,2,false,false,0.525860488,-0.011098301,0.195060223,0.147436172,0.054057274,0.192548051,0.968641162
1067,17.801117,2,false,false,0.525465190,-0.010019358,0.194471329,0.151290447,0.053506657,0.194732219,0.967640221
1068,17.817800,2,false,false,0.524731040,-0.008961096,0.194274068,0.152799681,0.052094206,0.196841806,0.967053115
1069,17.834483,2,false,false,0.524348378,-0.007913806,0.193680778,0.155284673,0.050046347,0.198379338,0.966451108
1070,17.851167,2,false,false,0.524130642,-0.006752901,0.193553165,0.155414730,0.047590319,0.199890524,0.966242850
1071,17.867850,2,false,false,0.523724020,-0.005448639,0.193653867,0.155805275,0.045710988,0.202186972,0.965792775
1072,17.884533,2,false,false,0.524299443,-0.005300369,0.193575412,-0.154873386,-0.044509657,-0.204622656,-0.965485752
1073,17.901217,2,false,false,0.524703681,-0.004605617,0.193390742,-0.154199794,-0.043590017,-0.207193509,-0.965087175
1074,17.917900,2,false,true,0.525478244,-0.003772128,0.192418665,0.155188918,0.042713612,0.209528178,0.964463592
1075,17.934583,2,false,false,0.525486529,-0.003246553,0.191465318,0.158587277,0.042548038,0.211004153,0.963595867
1076,17.951267,2,false,false,0.525298357,-0.002473280,0.190793037,0.163059592,0.042115968,0.211821631,0.962688684
1077,17.967950,2,false,false,0.525023758,-0.001697224,0.189738065,0.167480677,0.040725857,0.212453857,0.961849809
1078,17.984633,2,false,false,0.524643779,-0.000871137,0.189125910,0.170346141,0.038565811,0.213157609,0.961279809
1079,18.001317,2,false,false,0.524788141,-0.000326648,0.189176366,0.173020706,0.037146214,0.214582786,0.960540593
1080,18.018000,2,false,false,0.524843752,0.000596210,0.189725578,0.174442232,0.035998952,0.216804609,0.959828019
1081,18.034683,2,false,false,0.524774671,0.001506761,0.190409958,0.174949750,0.033407088,0.220005989,0.959100664
